tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth year,gender,birth_year,duration_min,start_hour,start_wday,is_weekend,start_month,dist_m,dist_km,speed_km_min,route_key,n_route_hour,med_dur,mad_dur,n_route,med_dur_route,mad_dur_route,exp_dur,exp_mad,z_robust,ratio,proxy_anom,proxy_anom_hard,age,gender_f,iforest_score,iforest_anom
329,2015-01-12T08:33:00Z,2015-01-12T08:39:00Z,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,657,Customer,1981,1,1981,5.483333333333333,8,1,0,1,1135.5622512448624,1.1355622512448624,0.20709341967991413,76->91,7,7.866666666666666,0.5436199999999993,12,7.583333333333334,1.4455349999999993,6.766666666666667,3.4841099999999994,-0.3683389253879279,0.810344827586207,0,0,45,1,0.463571370974545,0
189,2015-01-12T08:34:00Z,2015-01-12T08:37:00Z,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,648,Subscriber,1968,1,1968,3.15,8,1,0,1,841.4564301544542,0.8414564301544543,0.2671290254458585,70->108,2,3.658333333333333,0.7536550000000003,19,5.216666666666667,0.8648499999999996,6.766666666666667,3.4841099999999994,-1.038046062456888,0.46551724137931033,0,0,58,1,0.46770166640193617,0
190,2015-01-12T08:38:00Z,2015-01-12T08:41:00Z,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1282,Customer,1990,1,1990,3.1666666666666665,8,1,0,1,495.3200026173601,0.4953200026173601,0.15641684293179792,116->76,24,2.966666666666667,0.34593999999999975,68,3,0.457135,2.966666666666667,0.34593999999999975,0.5781349366942241,1.0674157303370786,0,0,36,1,0.4977770070814631,0
178,2015-01-12T08:38:00Z,2015-01-12T08:41:00Z,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1264,Customer,1992,2,1992,2.966666666666667,8,1,0,1,495.3200026173601,0.4953200026173601,0.1669617986350652,116->76,24,2.966666666666667,0.34593999999999975,68,3,0.457135,2.966666666666667,0.34593999999999975,0,1,0,0,34,2,0.5567741892767373,0
489,2015-01-12T08:38:00Z,2015-01-12T08:47:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,718,Subscriber,1988,2,1988,8.15,8,1,0,1,1620.4476601181948,1.6204476601181947,0.1988279337568337,88->89,3,8.45,0.4447799999999984,6,9.033333333333333,1.2107899999999996,6.766666666666667,3.4841099999999994,0.3970406598337406,1.204433497536946,0,0,38,2,0.4969827693158208,0
485,2015-01-12T08:38:00Z,2015-01-12T08:47:00Z,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,667,Subscriber,1986,1,1986,8.083333333333334,8,1,0,1,1272.9082661654352,1.2729082661654352,0.15747318756685794,95->107,13,7.316666666666666,1.1366600000000011,47,7.95,1.3837600000000003,7.95,1.3837600000000003,0.09635582278237101,1.0167714884696017,0,0,40,1,0.41715360193379286,0
581,2015-01-12T08:39:00Z,2015-01-12T08:49:00Z,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1073,Subscriber,1990,2,1990,9.683333333333334,8,1,0,1,1254.103799026874,1.254103799026874,0.12951157993392845,91->84,4,7.858333333333333,0.9266249999999999,14,7.008333333333333,1.2602100000000007,6.766666666666667,3.4841099999999994,0.8371339213361999,1.4310344827586208,0,0,36,2,0.49030647627886803,0
388,2015-01-12T08:39:00Z,2015-01-12T08:46:00Z,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1298,Customer,1974,1,1974,6.466666666666667,8,1,0,1,1495.36408550691,1.49536408550691,0.2312418688928211,90->95,9,6.633333333333334,0.2223900000000005,42,6.6,0.7413,6.6,0.7413,-0.17986420252709143,0.9797979797979799,0,0,52,1,0.478524603429976,0
529,2015-01-12T08:40:00Z,2015-01-12T08:48:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,948,Customer,1991,1,1991,8.816666666666666,8,1,0,1,1898.6127049591903,1.8986127049591903,0.21534359602561706,88->67,24,9.975,0.5930399999999991,46,9.816666666666666,0.7783650000000005,9.975,0.5930399999999991,-1.9532128243176428,0.8838763575605681,0,0,35,1,0.5006033181328043,0
350,2015-01-12T08:44:00Z,2015-01-12T08:49:00Z,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,657,Customer,1969,2,1969,5.833333333333333,8,1,0,1,794.8963207969765,0.7948963207969765,0.13626794070805312,91->75,2,5.458333333333333,0.555975,15,5.033333333333333,1.3590500000000003,6.766666666666667,3.4841099999999994,-0.267882854827584,0.8620689655172413,0,0,57,2,0.5477772692563144,0
334,2015-01-12T08:44:00Z,2015-01-12T08:50:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,650,Subscriber,1981,1,1981,5.566666666666666,8,1,0,1,918.671863156417,0.918671863156417,0.16503087362091323,67->91,2,5.85,0.42007000000000044,27,5.266666666666667,1.0131100000000004,5.266666666666667,1.0131100000000004,0.29611789440435854,1.0569620253164556,0,0,45,1,0.4159204145969492,0
522,2015-01-12T08:45:00Z,2015-01-12T08:54:00Z,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1282,Subscriber,1983,2,1983,8.7,8,1,0,1,1212.1848673236343,1.2121848673236344,0.13933159394524536,76->80,10,6.841666666666667,1.4084699999999994,47,6.666666666666667,1.08724,6.666666666666667,1.08724,1.8701789240032858,1.305,0,0,43,2,0.4845946999270676,0
642,2015-01-12T08:46:00Z,2015-01-12T08:57:00Z,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,940,Subscriber,1987,1,1987,10.7,8,1,0,1,2183.9250761396283,2.1839250761396283,0.20410514730276902,105->107,2,11.108333333333334,0.6053950000000011,16,10.683333333333334,1.08724,6.766666666666667,3.4841099999999994,1.1289348882019608,1.5812807881773399,0,0,39,1,0.44175122085517526,0
1795,2015-01-12T08:47:00Z,2015-01-12T09:17:00Z,115,Porter Square Station,42.387995,-71.119084,36,Boston Public Library - 700 Boylston St.,42.349673,-71.077303,770,Subscriber,1978,1,1978,29.916666666666668,8,1,0,1,5477.839272660273,5.477839272660273,0.18310326259588658,115->36,3,29.916666666666668,0.6177499999999965,5,29.033333333333335,1.3096299999999992,6.766666666666667,3.4841099999999994,6.64445152420561,4.421182266009852,0,1,48,1,0.573391224593165,0
312,2015-01-12T08:47:00Z,2015-01-12T08:52:00Z,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,753,Subscriber,1988,2,1988,5.2,8,1,0,1,1085.253715403426,1.085253715403426,0.20870263757758192,87->110,4,5.858333333333333,0.728945,13,6.833333333333333,1.9767999999999994,6.766666666666667,3.4841099999999994,-0.44966050631773014,0.768472906403941,0,0,38,2,0.49020498984715016,0
336,2015-01-12T08:48:00Z,2015-01-12T08:54:00Z,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,772,Subscriber,1978,1,1978,5.6,8,1,0,1,717.4515305925058,0.7174515305925059,0.12811634474866176,87->76,8,4.949999999999999,0.6548150000000003,25,5.166666666666667,0.8895600000000008,5.166666666666667,0.8895600000000008,0.4871322151775398,1.0838709677419354,0,0,48,1,0.43224069937571363,0
431,2015-01-12T08:50:00Z,2015-01-12T08:57:00Z,107,Ames St at Main St,42.3625,-71.08822,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,851,Customer,1957,2,1957,7.183333333333334,8,1,0,1,1087.4384098865023,1.0874384098865024,0.15138353733918827,107->84,15,5.4,1.532020000000001,50,5.341666666666667,1.3096299999999998,5.341666666666667,1.3096299999999998,1.4062496023049769,1.3447737909516382,0,0,69,2,0.5604915872621256,0
519,2015-01-12T08:52:00Z,2015-01-12T09:01:00Z,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1004,Subscriber,1982,2,1982,8.65,8,1,0,1,1414.890698360705,1.414890698360705,0.16357117900123758,116->80,10,8.558333333333334,0.8895600000000001,30,7.858333333333333,1.7544099999999996,7.858333333333333,1.7544099999999996,0.4512438179596942,1.1007423117709438,0,0,44,2,0.4880696168231455,0
646,2015-01-12T08:52:00Z,2015-01-12T09:03:00Z,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,637,Customer,1983,1,1983,10.766666666666667,8,1,0,1,1256.900795704615,1.256900795704615,0.11674001198494875,68->107,4,10.075,2.1250600000000017,41,7.983333333333333,1.6061499999999995,7.983333333333333,1.6061499999999995,1.7329224128090994,1.3486430062630481,0,0,43,1,0.4916110438262507,0
316,2015-01-12T08:52:00Z,2015-01-12T08:58:00Z,115,Porter Square Station,42.387995,-71.119084,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,663,Subscriber,1986,1,1986,5.266666666666667,8,1,0,1,1002.5970207342149,1.002597020734215,0.19036652292421805,115->89,1,5.266666666666667,0,12,5.125,0.45713500000000035,6.766666666666667,3.4841099999999994,-0.4305260166871885,0.7783251231527094,0,0,40,1,0.4119352198370097,0
513,2015-01-12T08:53:00Z,2015-01-12T09:02:00Z,115,Porter Square Station,42.387995,-71.119084,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,782,Subscriber,1980,1,1980,8.55,8,1,0,1,1133.5422401718167,1.1335422401718167,0.13257803978617738,115->108,3,7.85,1.0378200000000015,27,5.833333333333333,1.4084699999999988,5.833333333333333,1.4084699999999988,1.9288069086786868,1.465714285714286,0,0,46,1,0.42408131789243675,0
544,2015-01-12T08:54:00Z,2015-01-12T09:03:00Z,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,799,Subscriber,1986,1,1986,9.066666666666666,8,1,0,1,1621.5148137706565,1.6215148137706565,0.17884354563646948,95->84,3,8.6,0.6918800000000002,5,8.6,0.9142699999999994,6.766666666666667,3.4841099999999994,0.660139892253689,1.3399014778325122,0,0,40,1,0.4205923054512951,0
547,2015-01-12T08:54:00Z,2015-01-12T09:03:00Z,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,1313,Subscriber,1992,1,1992,9.116666666666667,8,1,0,1,1486.5806385221608,1.486580638522161,0.1630618616294875,76->107,8,8.541666666666668,0.8401400000000002,31,8.616666666666667,1.6308600000000006,8.616666666666667,1.6308600000000006,0.30658670885299766,1.058027079303675,0,0,34,1,0.43489453981555964,0
834,2015-01-12T08:55:00Z,2015-01-12T09:08:00Z,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,141,Kendall Street,42.36356016,-71.08216792,1314,Customer,1980,1,1980,13.9,8,1,0,1,2694.9281806503964,2.6949281806503964,0.19387972522664723,105->141,1,13.9,0,11,12.5,1.4578899999999988,6.766666666666667,3.4841099999999994,2.0473903904679633,2.054187192118227,0,0,46,1,0.5117571658804703,0
536,2015-01-12T08:58:00Z,2015-01-12T09:07:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1307,Subscriber,1982,1,1982,8.933333333333334,8,1,0,1,1678.6087201806417,1.6786087201806417,0.18790396121425093,88->70,10,9.116666666666667,0.7042349999999994,12,9.283333333333333,0.6053949999999998,6.766666666666667,3.4841099999999994,0.6218709129926057,1.3201970443349753,0,0,44,1,0.418887246854565,0
323,2015-01-12T09:01:00Z,2015-01-12T09:06:00Z,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1293,Customer,1982,2,1982,5.383333333333334,9,1,0,1,878.9900838947588,0.8789900838947587,0.16327989174515642,89->70,2,4.75,0.9389800000000006,28,3.3,0.7165899999999994,3.3,0.7165899999999994,2.9072877563646378,1.6313131313131315,0,0,44,2,0.5231960416160006,0
374,2015-01-12T09:02:00Z,2015-01-12T09:08:00Z,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,967,Subscriber,1978,1,1978,6.233333333333333,9,1,0,1,1339.678679273446,1.339678679273446,0.2149217132524245,90->91,6,6.575,0.24709999999999976,27,8.133333333333333,1.4084699999999988,8.133333333333333,1.4084699999999988,-1.348981518953191,0.7663934426229508,0,0,48,1,0.41919724174649003,0
329,2015-01-12T09:02:00Z,2015-01-12T09:08:00Z,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1268,Customer,1970,1,1970,5.483333333333333,9,1,0,1,794.0963613158564,0.7940963613158564,0.14482000510319568,72->84,9,5.316666666666666,0.6424600000000004,32,4.708333333333334,0.9019150000000014,4.708333333333334,0.9019150000000014,0.8592827483742906,1.1646017699115043,0,0,56,1,0.4805855456557482,0
537,2015-01-12T09:06:00Z,2015-01-12T09:14:00Z,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1324,Customer,1986,1,1986,8.95,9,1,0,1,1688.31522575602,1.68831522575602,0.18863857271016987,116->67,4,10.95,1.8408950000000006,15,9.566666666666666,1.3343400000000005,6.766666666666667,3.4841099999999994,0.6266545354002409,1.3226600985221675,0,0,40,1,0.4729733478926125,0
310,2015-01-12T09:09:00Z,2015-01-12T09:14:00Z,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,983,Customer,1985,1,1985,5.166666666666667,9,1,0,1,1495.36408550691,1.49536408550691,0.2894253068723051,95->90,5,6.983333333333333,2.6933899999999995,30,6.258333333333333,1.074885,6.258333333333333,1.074885,-1.0156125228900448,0.8255659121171772,0,0,41,1,0.5036472393293492,0
1338,2015-01-12T09:18:00Z,2015-01-12T09:40:00Z,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,11,Longwood Ave / Binney St,42.338629,-71.1065,753,Subscriber,1980,1,1980,22.3,9,1,0,1,4246.555232139961,4.246555232139961,0.1904284857461866,110->11,1,22.3,0,1,22.3,0,6.766666666666667,3.4841099999999994,4.458336083916219,3.2955665024630543,0,0,46,1,0.5236651157622748,0
190,2015-01-12T09:19:00Z,2015-01-12T09:22:00Z,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,813,Customer,1973,1,1973,3.1666666666666665,9,1,0,1,469.0732409656996,0.4690732409656996,0.14812839188390514,74->97,5,3.6,0.6424599999999997,11,3.316666666666667,1.3096300000000005,6.766666666666667,3.4841099999999994,-1.0332624400492525,0.46798029556650245,0,0,53,1,0.48828611728604654,0
420,2015-01-12T09:19:00Z,2015-01-12T09:26:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,779,Subscriber,1992,2,1992,7,9,1,0,1,1177.761928762112,1.177761928762112,0.16825170410887313,88->91,8,6.9,1.9273800000000003,26,6.383333333333333,2.112704999999999,6.383333333333333,2.112704999999999,0.29188489006589535,1.0966057441253265,0,0,34,2,0.4824239069039804,0
747,2015-01-12T09:22:00Z,2015-01-12T09:35:00Z,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,140,Danehy Park,42.388966,-71.132788,1308,Customer,1984,1,1984,12.45,9,1,0,1,3087.5124838983074,3.0875124838983075,0.24799297059424158,116->140,2,13.366666666666667,1.3590500000000003,4,12.291666666666666,0.33358499999999947,6.766666666666667,3.4841099999999994,1.6312152410036806,1.8399014778325122,0,0,42,1,0.5343435258299981,0
575,2015-01-12T09:28:00Z,2015-01-12T09:38:00Z,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,744,Customer,1971,1,1971,9.583333333333334,9,1,0,1,2521.2427215501352,2.521242721550135,0.2630861970313184,96->72,1,9.583333333333334,0,4,10.033333333333333,0.6795249999999995,6.766666666666667,3.4841099999999994,0.8084321868903874,1.416256157635468,0,0,55,1,0.5229149269537247,0
262,2015-01-12T09:29:00Z,2015-01-12T09:33:00Z,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1276,Subscriber,1992,1,1992,4.366666666666666,9,1,0,1,794.8963207969765,0.7948963207969765,0.1820373253733534,75->91,7,4.15,0.27181000000000033,18,5.325,1.7420549999999997,6.766666666666667,3.4841099999999994,-0.6888416266995017,0.645320197044335,0,0,34,1,0.4248672178015675,0
327,2015-01-12T09:29:00Z,2015-01-12T09:34:00Z,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,923,Customer,1981,1,1981,5.45,9,1,0,1,1495.36408550691,1.49536408550691,0.27437873128567153,95->90,5,6.983333333333333,2.6933899999999995,30,6.258333333333333,1.074885,6.258333333333333,1.074885,-0.7520184329796514,0.8708388814913449,0,0,45,1,0.498014399104479,0
296,2015-01-12T09:29:00Z,2015-01-12T09:34:00Z,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,735,Subscriber,1990,1,1990,4.933333333333334,9,1,0,1,1161.3148110334719,1.161314811033472,0.2354016508851632,91->116,1,4.933333333333334,0,5,5.2,0.9389799999999993,6.766666666666667,3.4841099999999994,-0.526198464839897,0.729064039408867,0,0,36,1,0.4263242260448851,0
377,2015-01-11T12:06:00Z,2015-01-11T12:13:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,928,Customer,1962,2,1962,6.283333333333333,12,7,1,1,858.7499432468047,0.8587499432468048,0.13667107850081775,104->73,3,5.466666666666667,1.2107899999999996,50,4.75,1.050175,4.75,1.050175,1.4600741146316882,1.3228070175438595,0,0,64,2,0.6054696764926568,0
349,2015-01-11T14:16:00Z,2015-01-11T14:21:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,909,Subscriber,1989,1,1989,5.816666666666666,14,7,1,1,947.995745946077,0.947995745946077,0.16297921133743445,104->74,3,5.183333333333334,0.6918800000000002,49,5.666666666666667,1.013109999999999,5.666666666666667,1.013109999999999,0.14805894720217905,1.026470588235294,0,0,37,1,0.46463325388099835,0
228,2015-01-12T09:34:00Z,2015-01-12T09:38:00Z,107,Ames St at Main St,42.3625,-71.08822,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,667,Customer,1978,1,1978,3.8,9,1,0,1,508.1741528987451,0.5081741528987451,0.1337300402365119,107->91,18,4.1,0.6301050000000004,127,3.9833333333333334,0.8154299999999997,3.9833333333333334,0.8154299999999997,-0.22483025315886546,0.9539748953974895,0,0,48,1,0.48763187859319923,0
421,2015-01-11T19:08:00Z,2015-01-11T19:15:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,746,Customer,1962,2,1962,7.016666666666667,19,7,1,1,1010.298266090189,1.0102982660901891,0.14398550110549013,104->110,6,6.875,1.0625300000000002,27,6,1.0625300000000002,6,1.0625300000000002,0.9568357285598208,1.1694444444444445,0,0,64,2,0.6133343063196219,0
329,2015-01-12T00:23:00Z,2015-01-12T00:29:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,115,Porter Square Station,42.387995,-71.119084,909,Customer,1986,1,1986,5.483333333333333,0,1,0,1,990.7149846592514,0.9907149846592515,0.1806775048010793,104->115,1,5.483333333333333,0,21,7.05,1.1613699999999998,7.05,1.1613699999999998,-1.3489815189531904,0.7777777777777778,0,0,40,1,0.515844144566398,0
274,2015-01-12T05:22:00Z,2015-01-12T05:27:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1103,Subscriber,1989,1,1989,4.566666666666666,5,1,0,1,1055.20820422233,1.05520820422233,0.23106748997569274,104->70,3,4.566666666666666,0.5930399999999991,18,5.416666666666666,1.6679249999999992,6.766666666666667,3.4841099999999994,-0.6314381578078765,0.6748768472906403,0,0,37,1,0.44835297199773455,0
435,2015-01-12T08:44:00Z,2015-01-12T08:52:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1306,Subscriber,1973,1,1973,7.25,8,1,0,1,1055.20820422233,1.05520820422233,0.14554595920308,104->70,6,6.775,0.6548150000000003,18,5.416666666666666,1.6679249999999992,6.766666666666667,3.4841099999999994,0.13872504982142742,1.0714285714285714,0,0,53,1,0.42912791753302737,0
342,2015-01-12T09:19:00Z,2015-01-12T09:25:00Z,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,893,Subscriber,1974,2,1974,5.7,9,1,0,1,947.995745946077,0.947995745946077,0.16631504314843457,104->74,7,5.7,0.37065,49,5.666666666666667,1.013109999999999,5.666666666666667,1.013109999999999,0.0329019882671509,1.0058823529411764,0,0,52,2,0.49628689853701874,0
266,2015-01-12T09:34:00Z,2015-01-12T09:39:00Z,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1005,Subscriber,1984,1,1984,4.433333333333334,9,1,0,1,961.8401579052577,0.9618401579052577,0.2169564265951709,96->89,3,4.433333333333334,1.3096300000000005,30,5.083333333333333,0.9883999999999991,5.083333333333333,0.9883999999999991,-0.6576284904896804,0.8721311475409838,0,0,42,1,0.4136216416761088,0
788,2015-01-12T09:35:00Z,2015-01-12T09:49:00Z,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1283,Subscriber,1978,2,1978,13.133333333333333,9,1,0,1,2015.682994219442,2.015682994219442,0.1534784005750844,96->80,5,11.566666666666666,1.4826,16,8.283333333333333,1.9026699999999996,6.766666666666667,3.4841099999999994,1.8273437597167332,1.940886699507389,0,0,48,2,0.5136242197705794,0
455,2015-01-12T09:44:00Z,2015-01-12T09:51:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,107,Ames St at Main St,42.3625,-71.08822,959,Subscriber,1974,1,1974,7.583333333333333,9,1,0,1,1681.879233437108,1.681879233437108,0.2217862725411571,88->107,5,9.116666666666667,2.273320000000001,19,9.183333333333334,1.8779599999999985,6.766666666666667,3.4841099999999994,0.2343974979741359,1.1206896551724137,0,0,52,1,0.43092520068029155,0
576,2015-01-12T09:45:00Z,2015-01-12T09:55:00Z,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,36,Boston Public Library - 700 Boylston St.,42.349673,-71.077303,1090,Customer,1970,1,1970,9.6,9,1,0,1,1609.2946273058114,1.6092946273058115,0.16763485701102204,67->36,1,9.6,0,1,9.6,0,6.766666666666667,3.4841099999999994,0.8132158092980226,1.4187192118226601,0,0,56,1,0.4828451865183322,0
303,2015-01-12T09:47:00Z,2015-01-12T09:52:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1081,Customer,1987,2,1987,5.05,9,1,0,1,1007.419913249751,1.007419913249751,0.19948909173262397,88->68,10,5.341666666666667,1.149015,39,5.7,0.9884000000000004,5.7,0.9884000000000004,-0.6576284904896804,0.8859649122807017,0,0,39,2,0.5329975284549354,0
601,2015-01-12T09:48:00Z,2015-01-12T09:58:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,906,Subscriber,1985,2,1985,10.016666666666667,9,1,0,1,1898.6127049591903,1.8986127049591903,0.18954536155998572,88->67,3,10.016666666666667,1.7049900000000004,46,9.816666666666666,0.7783650000000005,9.816666666666666,0.7783650000000005,0.25694886075298984,1.0203735144312396,0,0,41,2,0.5007897502269533,0
8813,2015-01-12T09:49:00Z,2015-01-12T12:16:00Z,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,784,Subscriber,1956,2,1956,146.88333333333333,9,1,0,1,1021.7495629933594,1.0217495629933595,0.006956198091410595,75->107,4,5.958333333333333,0.2100349999999999,46,6.425000000000001,1.6185050000000007,6.425000000000001,1.6185050000000007,86.78276145784737,22.861219195849543,1,1,70,2,0.6593429039033477,1
686,2015-01-12T09:52:00Z,2015-01-12T10:04:00Z,115,Porter Square Station,42.387995,-71.119084,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1299,Customer,1972,1,1972,11.433333333333334,9,1,0,1,2412.810972499936,2.412810972499936,0.21103302966471743,115->87,4,11.241666666666667,0.37065,7,11.266666666666667,0.3212300000000002,6.766666666666667,3.4841099999999994,1.3394142741379198,1.6896551724137931,0,0,54,1,0.5021976593524198,0
1100,2015-01-12T09:53:00Z,2015-01-12T10:12:00Z,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,646,Customer,1975,1,1975,18.333333333333332,9,1,0,1,3258.2501562329962,3.258250156232996,0.17772273579452708,105->84,12,17.46666666666667,1.5567299999999984,17,17.766666666666666,2.199189999999996,6.766666666666667,3.4841099999999994,3.3198339508989867,2.70935960591133,0,0,51,1,0.5494480777608751,0
